 4
-24 -6 1108
-24 -7 4539
-24 -8 1916
-24 -9 1652
-24 0 37948
-24 10 9503
-24 11 4659
-24 12 165381
-24 13 4869
-24 14 8569
-24 15 7401
-24 16 10130
-24 17 9238
-24 18 2422
-24 19 13581
-24 1 6245
-24 20 5981
-24 21 9836
-24 22 13517
-24 23 8006
-24 24 25076
-24 25 5164
-24 26 11201
-24 27 6418
-24 28 7937
-24 29 6569
-24 2 14817
-24 30 1541
-24 31 6398
-24 32 1820
-24 33 3212
-24 34 2094
-24 35 1152
-24 36 6520
-24 37 414
-24 38 1464
-24 39 576
-24 3 32524
-24 40 1138
-24 41 766
-24 42 174
-24 43 735
-24 44 108
-24 45 248
-24 46 150
-24 47 56
-24 48 420
-24 49 27
-24 4 38835
-24 50 33
-24 51 18
-24 52 41
-24 53 26
-24 55 44
-24 56 4
-24 58 6
-24 59 15
-24 5 26388
-24 60 23
-24 62 7
-24 6 7026
-24 71 3
-24 72 6
-24 73 3
-24 76 6
-24 79 7
-24 7 43310
-24 80 7
-24 81 8
-24 82 3
-24 8 11752
-24 9 14536
-25 -10 76
-25 -11 161
-25 -12 737
-25 -13 53
-25 -14 113
-25 -15 33
-25 -16 74
-25 -17 24
-25 -18 6
-25 -19 15
-25 -1 1114
-25 -20 6
-25 -21 38
-25 -22 7
-25 -23 5
-25 -24 13
-25 -26 4
-25 -28 3
-25 -2 2029
-25 -31 10
-25 -33 22
-25 -35 4
-25 -3 767
-25 -4 1348
-25 -5 509
-25 -6 464
-25 -71 3
-25 -7 642
-25 -8 170
-25 -9 266
-25 0 6670
-25 10 1935
-25 11 1132
-25 12 21032
-25 13 3655
-25 14 1000
-25 15 1370
-25 16 1035
-25 17 1236
-25 18 850
-25 19 933
-25 1 5097
-25 20 1645
-25 21 999
-25 22 1632
-25 23 1503
-25 24 3426
-25 25 3885
-25 26 1062
-25 27 2197
-25 28 728
-25 29 1027
-25 2 2503
-25 30 618
-25 31 321
-25 32 439
-25 33 143
-25 34 245
-25 35 164
-25 36 171
-25 37 282
-25 38 48
-25 39 99
-25 3 7020
-25 40 37
-25 41 55
-25 42 52
-25 43 6
-25 44 20
-25 46 17
-25 48 15
-25 49 3
-25 4 4352
-25 51 8
-25 53 11
-25 55 3
-25 5 4832
-25 61 3
-25 63 4
-25 6 2836
-25 71 5
-25 75 10
-25 78 3
-25 7 4594
-25 80 3
-25 8 3591
-25 9 1842
-26 -10 515
-26 -11 47
-26 -12 1674
-26 -13 68
-26 -14 142
-26 -15 152
-26 -16 22
-26 -17 87
-26 -18 13
-26 -19 44
-26 -1 2533
-26 -20 18
-26 -21 7
-26 -22 74
-26 -24 46
-26 -26 26
-26 -27 7
-26 -28 18
-26 -2 2467
-26 -32 9
-26 -34 8
-26 -35 8
-26 -37 16
-26 -38 3
-26 -39 8
-26 -3 2044
-26 -48 5
-26 -4 649
-26 -5 1537
-26 -6 330
-26 -7 1172
-26 -8 335
-26 -9 267
-26 0 11300
-26 10 2724
-26 11 1733
-26 12 37883
-26 13 1139
-26 14 6469
-26 15 1596
-26 16 2930
-26 17 2313
-26 18 968
-26 19 3596
-26 1 1323
-26 20 704
-26 21 2561
-26 22 2270
-26 23 1692
-26 24 8847
-26 25 1010
-26 26 5133
-26 27 2841
-26 28 4247
-26 29 2113
-26 2 8640
-26 30 704
-26 31 2017
-26 32 255
-26 33 970
-26 34 491
-26 35 336
-26 36 790
-26 37 36
-26 38 591
-26 39 83
-26 3 7319
-26 40 328
-26 41 132
-26 42 3
-26 43 192
-26 44 14
-26 45 52
-26 46 45
-26 47 15
-26 48 86
-26 4 10056
-26 50 18
-26 53 8
-26 54 7
-26 55 15
-26 58 3
-26 59 3
-26 5 7430
-26 60 12
-26 62 7
-26 6 3430
-26 70 11
-26 75 5
-26 7 14583
-26 82 8
-26 89 4
-26 8 2153
-26 9 5483
-27 -10 141
-27 -11 205
-27 -12 1479
-27 -13 44
-27 -14 220
-27 -15 78
-27 -16 223
-27 -17 82
-27 -18 22
-27 -19 61
-27 -1 1280
-27 -20 4
-27 -21 50
-27 -22 3
-27 -24 78
-27 -26 13
-27 -27 4
-27 -28 11
-27 -29 11
-27 -2 3026
-27 -30 3
-27 -31 3
-27 -32 8
-27 -36 8
-27 -37 16
-27 -38 4
-27 -3 1205
-27 -40 11
-27 -43 8
-27 -47 3
-27 -4 2710
-27 -5 979
-27 -6 383
-27 -7 1199
-27 -8 116
-27 -9 882
-27 0 10523
-27 10 2613
-27 11 1282
-27 12 43965
-27 13 1782
-27 14 1707
-27 15 5585
-27 16 971
-27 17 2460
-27 18 1968
-27 19 3476
-27 1 3343
-27 20 3472
-27 21 1519
-27 22 2745
-27 23 758
-27 24 7252
-27 25 3942
-27 26 5088
-27 27 6794
-27 28 1656
-27 29 5186
-27 2 3570
-27 30 1703
-27 31 2624
-27 32 2085
-27 33 688
-27 34 1025
-27 35 176
-27 36 1091
-27 37 216
-27 38 264
-27 39 911
-27 3 27203
-27 40 68
-27 41 295
-27 42 104
-27 43 160
-27 44 76
-27 45 83
-27 46 42
-27 48 49
-27 4 3389
-27 50 10
-27 51 20
-27 53 11
-27 54 4
-27 55 4
-27 56 15
-27 58 19
-27 5 6135
-27 60 8
-27 61 8
-27 62 8
-27 66 3
-27 67 8
-27 68 3
-27 6 4224
-27 75 6
-27 79 3
-27 7 10499
-27 8 8131
-27 9 3236
-28 -10 209
-28 -11 63
-28 -12 2044
-28 -13 99
-28 -14 68
-28 -15 122
-28 -16 7
-28 -17 36
-28 -18 11
-28 -19 31
-28 -1 2494
-28 -20 22
-28 -22 8
-28 -24 53
-28 -25 3
-28 -26 11
-28 -27 16
-28 -28 7
-28 -29 22
-28 -2 1225
-28 -31 4
-28 -32 12
-28 -34 8
-28 -37 4
-28 -39 6
-28 -3 1893
-28 -44 3
-28 -4 348
-28 -5 1481
-28 -6 252
-28 -7 663
-28 -8 624
-28 -9 72
-28 0 11068
-28 10 2230
-28 11 1390
-28 12 56043
-28 13 1340
-28 14 2632
-28 15 555
-28 16 5120
-28 17 1970
-28 18 866
-28 19 5925
-28 1 1551
-28 20 809
-28 21 2919
-28 22 1863
-28 23 1763
-28 24 7824
-28 25 882
-28 26 6485
-28 27 1271
-28 28 6340
-28 29 4711
-28 2 4790
-28 30 1749
-28 31 5168
-28 32 522
-28 33 1921
-28 34 708
-28 35 594
-28 36 2020
-28 37 137
-28 38 488
-28 39 89
-28 3 3139
-28 40 1124
-28 41 255
-28 42 82
-28 43 348
-28 44 10
-28 45 118
-28 46 25
-28 47 13
-28 48 113
-28 49 6
-28 4 22582
-28 50 31
-28 52 14
-28 53 3
-28 54 9
-28 55 19
-28 56 16
-28 57 14
-28 58 15
-28 59 3
-28 5 4342
-28 60 8
-28 62 24
-28 64 8
-28 66 4
-28 6 2263
-28 76 3
-28 7 19457
-28 8 1678
-28 9 4807
-29 -10 212
-29 -11 87
-29 -12 1375
-29 -13 32
-29 -14 140
-29 -15 74
-29 -16 90
-29 -17 60
-29 -18 3
-29 -19 100
-29 -1 1275
-29 -20 3
-29 -21 23
-29 -22 15
-29 -24 45
-29 -26 8
-29 -27 8
-29 -28 6
-29 -29 23
-29 -2 2383
-29 -31 8
-29 -32 3
-29 -34 6
-29 -35 8
-29 -36 24
-29 -37 3
-29 -38 3
-29 -3 1655
-29 -40 8
-29 -41 7
-29 -43 11
-29 -45 8
-29 -4 1164
-29 -5 900
-29 -6 105
-29 -7 1628
-29 -8 183
-29 -9 283
-29 0 9105
-29 10 2242
-29 11 944
-29 12 40183
-29 13 1663
-29 14 2026
-29 15 1308
-29 16 1140
-29 17 3319
-29 18 505
-29 19 2990
-29 1 2544
-29 20 1434
-29 21 1874
-29 22 1991
-29 23 598
-29 24 4473
-29 25 1089
-29 26 2351
-29 27 4325
-29 28 4318
-29 29 5658
-29 2 4409
-29 30 1179
-29 31 3991
-29 32 1317
-29 33 1667
-29 34 1189
-29 35 337
-29 36 1121
-29 37 146
-29 38 429
-29 39 232
-29 3 9056
-29 40 242
-29 41 607
-29 42 19
-29 43 203
-29 44 75
-29 45 44
-29 46 41
-29 47 19
-29 48 79
-29 49 9
-29 4 5517
-29 50 19
-29 51 8
-29 52 15
-29 53 36
-29 54 7
-29 55 30
-29 58 7
-29 59 10
-29 5 12831
-29 60 8
-29 62 7
-29 65 9
-29 6 1709
-29 72 8
-29 76 4
-29 7 9048
-29 80 3
-29 81 3
-29 84 8
-29 86 7
-29 87 3
-29 8 3636
-29 9 4587
-3 -10 20278
-3 -11 20563
-3 -12 63713
-3 -13 7802
-3 -14 21276
-3 -15 13879
-3 -16 38507
-3 -17 12561
-3 -18 7772
-3 -19 14871
-3 -1 174055
-3 -20 2738
-3 -21 13038
-3 -22 3250
-3 -23 4170
-3 -24 10116
-3 -25 1543
-3 -26 4650
-3 -27 2753
-3 -28 8237
-3 -29 2553
-3 -2 546793
-3 -30 1540
-3 -31 3183
-3 -32 521
-3 -33 2428
-3 -34 616
-3 -35 835
-3 -36 1339
-3 -37 219
-3 -38 941
-3 -39 310
-3 -3 298091
-3 -40 1039
-3 -41 428
-3 -42 188
-3 -43 441
-3 -44 12
-3 -45 306
-3 -46 61
-3 -47 64
-3 -48 117
-3 -49 17
-3 -4 564301
-3 -50 57
-3 -51 16
-3 -52 53
-3 -53 9
-3 -54 12
-3 -55 20
-3 -57 11
-3 -5 187965
-3 -60 7
-3 -65 5
-3 -6 83101
-3 -7 112249
-3 -81 3
-3 -8 18765
-3 -9 102451
-3 0 553013
-3 10 58002
-3 11 13649
-3 12 123973
-3 13 16862
-3 14 14287
-3 15 31546
-3 16 4877
-3 17 15123
-3 18 7079
-3 19 10913
-3 1 464278
-3 20 11691
-3 21 4935
-3 22 7125
-3 23 2268
-3 24 8085
-3 25 2475
-3 26 2367
-3 27 5317
-3 28 923
-3 29 2846
-3 2 399377
-3 30 1086
-3 31 1789
-3 32 1781
-3 33 603
-3 34 1150
-3 35 140
-3 36 1088
-3 37 274
-3 38 327
-3 39 651
-3 3 1430302
-3 40 51
-3 41 368
-3 42 58
-3 43 211
-3 44 235
-3 45 26
-3 46 143
-3 47 22
-3 48 92
-3 49 17
-3 4 122405
-3 50 12
-3 51 73
-3 52 11
-3 53 20
-3 54 15
-3 55 16
-3 56 24
-3 58 24
-3 5 385078
-3 60 3
-3 63 10
-3 68 10
-3 6 93976
-3 75 4
-3 7 150128
-3 82 8
-3 87 9
-3 8 188873
-3 9 59381
-30 -10 92
-30 -11 64
-30 -12 339
-30 -13 39
-30 -14 23
-30 -15 20
-30 -16 23
-30 -17 3
-30 -18 3
-30 -1 998
-30 -20 3
-30 -21 8
-30 -24 22
-30 -28 3
-30 -2 715
-30 -34 3
-30 -3 572
-30 -42 7
-30 -45 27
-30 -4 546
-30 -5 213
-30 -6 246
-30 -7 213
-30 -8 76
-30 -9 134
-30 0 3685
-30 10 741
-30 11 749
-30 12 17972
-30 13 1013
-30 14 1174
-30 15 753
-30 16 496
-30 17 424
-30 18 1280
-30 19 685
-30 1 1685
-30 20 932
-30 21 998
-30 22 445
-30 23 445
-30 24 891
-30 25 761
-30 26 829
-30 27 1604
-30 28 1772
-30 29 1548
-30 2 2095
-30 30 2048
-30 31 1497
-30 32 1022
-30 33 771
-30 34 369
-30 35 184
-30 36 279
-30 37 76
-30 38 159
-30 39 185
-30 3 5821
-30 40 69
-30 41 45
-30 42 151
-30 43 29
-30 44 24
-30 45 14
-30 46 6
-30 47 7
-30 48 19
-30 49 3
-30 4 3250
-30 50 24
-30 52 13
-30 54 7
-30 56 7
-30 5 1697
-30 60 8
-30 66 3
-30 6 3199
-30 76 7
-30 77 4
-30 7 2801
-30 8 1955
-30 9 1972
-31 -10 214
-31 -11 45
-31 -12 1386
-31 -13 38
-31 -14 72
-31 -15 65
-31 -16 21
-31 -17 39
-31 -19 35
-31 -1 1548
-31 -20 26
-31 -21 11
-31 -22 6
-31 -24 69
-31 -25 10
-31 -27 8
-31 -29 30
-31 -2 1583
-31 -31 37
-31 -32 18
-31 -33 10
-31 -34 19
-31 -36 8
-31 -38 8
-31 -39 18
-31 -3 968
-31 -41 16
-31 -43 8
-31 -46 3
-31 -4 485
-31 -58 5
-31 -5 1166
-31 -6 143
-31 -7 728
-31 -8 367
-31 -9 276
-31 0 9277
-31 10 2192
-31 11 1173
-31 12 50472
-31 13 989
-31 14 2239
-31 15 1220
-31 16 2020
-31 17 1492
-31 18 374
-31 19 4643
-31 1 1142
-31 20 952
-31 21 1956
-31 22 1928
-31 23 795
-31 24 4951
-31 25 388
-31 26 2231
-31 27 2171
-31 28 4615
-31 29 5713
-31 2 4292
-31 30 1547
-31 31 5993
-31 32 1822
-31 33 3219
-31 34 1784
-31 35 679
-31 36 2918
-31 37 155
-31 38 944
-31 39 408
-31 3 8030
-31 40 1040
-31 41 582
-31 42 100
-31 43 740
-31 44 55
-31 45 182
-31 46 76
-31 47 21
-31 48 158
-31 49 3
-31 4 13047
-31 50 57
-31 51 12
-31 52 21
-31 53 11
-31 54 6
-31 55 28
-31 57 8
-31 59 3
-31 5 4531
-31 60 12
-31 61 8
-31 62 25
-31 63 8
-31 64 4
-31 65 39
-31 67 36
-31 68 5
-31 69 6
-31 6 1339
-31 70 8
-31 72 17
-31 74 8
-31 75 3
-31 7 16249
-31 83 9
-31 86 8
-31 87 8
-31 89 8
-31 8 1590
-31 9 2326
-32 -10 25
-32 -11 42
-32 -12 482
-32 -13 10
-32 -14 37
-32 -16 62
-32 -17 6
-32 -18 15
-32 -19 7
-32 -1 493
-32 -21 11
-32 -24 17
-32 -26 4
-32 -28 11
-32 -2 958
-32 -30 8
-32 -31 12
-32 -33 8
-32 -35 6
-32 -36 4
-32 -3 181
-32 -40 18
-32 -41 6
-32 -4 1307
-32 -55 5
-32 -5 196
-32 -6 91
-32 -7 395
-32 -8 51
-32 -9 163
-32 0 3540
-32 10 767
-32 11 552
-32 12 20975
-32 13 1001
-32 14 562
-32 15 778
-32 16 236
-32 17 542
-32 18 403
-32 19 554
-32 1 1866
-32 20 2133
-32 21 308
-32 22 699
-32 23 200
-32 24 1405
-32 25 511
-32 26 313
-32 27 1837
-32 28 463
-32 29 1669
-32 2 1362
-32 30 1440
-32 31 2269
-32 32 2625
-32 33 635
-32 34 1635
-32 35 242
-32 36 1139
-32 37 236
-32 38 103
-32 39 391
-32 3 9126
-32 40 65
-32 41 284
-32 42 66
-32 43 64
-32 44 254
-32 45 17
-32 46 40
-32 47 13
-32 48 30
-32 49 13
-32 4 1880
-32 50 5
-32 53 8
-32 55 3
-32 56 8
-32 58 3
-32 5 3546
-32 60 11
-32 63 7
-32 65 8
-32 66 6
-32 67 4
-32 6 1313
-32 70 3
-32 7 2538
-32 8 4505
-32 94 14
-32 9 666
-33 -10 161
-33 -11 15
-33 -12 590
-33 -13 15
-33 -14 31
-33 -15 24
-33 -17 29
-33 -18 3
-33 -19 6
-33 -1 986
-33 -22 6
-33 -24 9
-33 -26 11
-33 -27 19
-33 -28 4
-33 -2 634
-33 -30 8
-33 -31 19
-33 -32 4
-33 -33 8
-33 -36 9
-33 -3 993
-33 -42 4
-33 -43 4
-33 -46 6
-33 -4 72
-33 -5 445
-33 -6 102
-33 -7 723
-33 -8 152
-33 -9 70
-33 0 4475
-33 10 814
-33 11 569
-33 12 26858
-33 13 574
-33 14 1540
-33 15 421
-33 16 830
-33 17 681
-33 18 273
-33 19 1125
-33 1 588
-33 20 236
-33 21 2132
-33 22 731
-33 23 487
-33 24 1995
-33 25 152
-33 26 1109
-33 27 547
-33 28 1886
-33 29 1989
-33 2 2803
-33 30 1080
-33 31 3813
-33 32 741
-33 33 2947
-33 34 1584
-33 35 1203
-33 36 1821
-33 37 154
-33 38 677
-33 39 196
-33 3 3664
-33 40 475
-33 41 289
-33 42 112
-33 43 187
-33 45 330
-33 46 23
-33 47 12
-33 48 40
-33 49 15
-33 4 6413
-33 50 22
-33 51 4
-33 52 6
-33 53 11
-33 54 3
-33 55 6
-33 5 5466
-33 60 3
-33 64 6
-33 65 3
-33 67 5
-33 6 1630
-33 79 3
-33 7 4273
-33 86 3
-33 8 554
-33 9 3375
-34 -10 52
-34 -11 43
-34 -12 508
-34 -13 7
-34 -14 41
-34 -15 7
-34 -16 28
-34 -17 10
-34 -18 3
-34 -19 21
-34 -1 319
-34 -21 4
-34 -22 3
-34 -24 18
-34 -2 1256
-34 -31 15
-34 -33 19
-34 -34 7
-34 -38 6
-34 -39 3
-34 -3 253
-34 -40 8
-34 -41 7
-34 -42 8
-34 -43 8
-34 -46 3
-34 -4 464
-34 -52 9
-34 -53 8
-34 -57 3
-34 -5 404
-34 -67 3
-34 -6 44
-34 -7 445
-34 -8 76
-34 -9 177
-34 0 3604
-34 10 1536
-34 11 328
-34 12 20996
-34 13 902
-34 14 860
-34 15 444
-34 16 348
-34 17 526
-34 18 142
-34 19 669
-34 1 1030
-34 20 424
-34 21 380
-34 22 1352
-34 23 90
-34 24 1672
-34 25 292
-34 26 447
-34 27 779
-34 28 758
-34 29 1335
-34 2 1651
-34 30 392
-34 31 2241
-34 32 1930
-34 33 1924
-34 34 2504
-34 35 305
-34 36 1947
-34 37 363
-34 38 507
-34 39 355
-34 3 4787
-34 40 292
-34 41 316
-34 42 60
-34 43 202
-34 44 62
-34 45 62
-34 46 143
-34 48 83
-34 49 3
-34 4 3130
-34 50 45
-34 51 7
-34 53 13
-34 54 4
-34 55 6
-34 56 11
-34 58 12
-34 5 2863
-34 60 4
-34 62 3
-34 63 5
-34 65 3
-34 68 3
-34 6 972
-34 70 11
-34 71 5
-34 72 8
-34 73 6
-34 74 4
-34 75 28
-34 77 6
-34 7 4311
-34 82 11
-34 89 5
-34 8 1133
-34 9 760
-35 -10 24
-35 -11 3
-35 -12 200
-35 -13 13
-35 -15 8
-35 -17 3
-35 -1 715
-35 -20 8
-35 -21 3
-35 -22 3
-35 -24 8
-35 -25 8
-35 -27 3
-35 -2 112
-35 -30 3
-35 -31 5
-35 -32 3
-35 -37 6
-35 -3 294
-35 -4 49
-35 -5 156
-35 -6 48
-35 -7 57
-35 -8 93
-35 -9 4
-35 0 1871
-35 10 138
-35 11 588
-35 12 11239
-35 13 310
-35 14 781
-35 15 75
-35 16 251
-35 17 111
-35 18 64
-35 19 266
-35 1 408
-35 20 40
-35 21 245
-35 22 107
-35 23 353
-35 24 608
-35 25 88
-35 26 360
-35 27 154
-35 28 533
-35 29 278
-35 2 1300
-35 30 270
-35 31 655
-35 32 228
-35 33 1271
-35 34 329
-35 35 1150
-35 36 1426
-35 37 190
-35 38 378
-35 39 61
-35 3 1145
-35 40 269
-35 41 134
-35 42 39
-35 43 87
-35 44 23
-35 45 9
-35 47 40
-35 49 4
-35 4 2837
-35 52 32
-35 53 11
-35 54 8
-35 56 3
-35 57 6
-35 58 3
-35 5 1172
-35 60 8
-35 61 8
-35 69 4
-35 6 771
-35 74 11
-35 7 2787
-35 87 3
-35 8 374
-35 96 3
-35 9 674
-36 -10 49
-36 -11 17
-36 -12 987
-36 -13 7
-36 -14 38
-36 -15 20
-36 -16 28
-36 -17 29
-36 -19 12
-36 -1 837
-36 -20 16
-36 -21 13
-36 -24 36
-36 -26 12
-36 -27 14
-36 -28 8
-36 -29 17
-36 -2 1089
-36 -31 21
-36 -32 11
-36 -34 32
-36 -35 14
-36 -36 12
-36 -38 3
-36 -3 709
-36 -47 12
-36 -4 541
-36 -5 614
-36 -6 107
-36 -7 624
-36 -8 125
-36 -9 121
-36 0 5365
-36 104 3
-36 10 1167
-36 11 572
-36 12 49711
-36 13 639
-36 14 1162
-36 15 695
-36 16 1041
-36 17 659
-36 18 128
-36 19 1288
-36 1 957
-36 20 390
-36 21 667
-36 22 959
-36 23 506
-36 24 4956
-36 25 439
-36 26 1047
-36 27 1137
-36 28 1577
-36 29 1739
-36 2 2481
-36 30 401
-36 31 2788
-36 32 1193
-36 33 1814
-36 34 2705
-36 35 1603
-36 36 4238
-36 37 879
-36 38 2060
-36 39 867
-36 3 6430
-36 40 1080
-36 41 787
-36 42 85
-36 43 506
-36 44 109
-36 45 206
-36 46 126
-36 47 15
-36 48 704
-36 49 18
-36 4 8964
-36 50 43
-36 51 22
-36 52 30
-36 53 14
-36 54 7
-36 55 28
-36 57 8
-36 58 3
-36 5 5065
-36 60 26
-36 62 11
-36 65 10
-36 68 8
-36 69 5
-36 6 1188
-36 72 11
-36 73 3
-36 75 9
-36 77 3
-36 7 8488
-36 84 3
-36 8 1648
-36 99 3
-36 9 1994
-37 -11 24
-37 -12 79
-37 -13 3
-37 -14 14
-37 -19 7
-37 -1 144
-37 -21 11
-37 -26 3
-37 -2 268
-37 -31 8
-37 -34 3
-37 -3 65
-37 -4 167
-37 -5 48
-37 -6 15
-37 -7 54
-37 -8 12
-37 -9 25
-37 0 1226
-37 10 308
-37 11 126
-37 12 6914
-37 13 866
-37 14 133
-37 15 59
-37 16 76
-37 17 62
-37 18 18
-37 19 62
-37 1 822
-37 20 83
-37 21 44
-37 22 76
-37 23 31
-37 24 233
-37 25 332
-37 26 58
-37 27 177
-37 28 138
-37 29 204
-37 2 328
-37 30 131
-37 31 188
-37 32 230
-37 33 144
-37 34 371
-37 35 233
-37 36 731
-37 37 785
-37 38 264
-37 39 350
-37 3 1631
-37 40 108
-37 41 185
-37 42 52
-37 43 26
-37 44 14
-37 45 8
-37 46 32
-37 49 29
-37 4 986
-37 51 15
-37 52 8
-37 53 8
-37 54 23
-37 55 8
-37 58 6
-37 5 979
-37 63 3
-37 66 5
-37 6 558
-37 72 3
-37 77 3
-37 7 1196
-37 8 747
-37 9 262
-38 -10 60
-38 -12 214
-38 -13 19
-38 -14 13
-38 -15 43
-38 -17 8
-38 -19 6
-38 -1 416
-38 -22 11
-38 -24 3
-38 -27 26
-38 -28 13
-38 -2 406
-38 -31 3
-38 -34 8
-38 -36 8
-38 -39 3
-38 -3 305
-38 -46 8
-38 -48 8
-38 -49 3
-38 -4 71
-38 -50 5
-38 -5 254
-38 -6 24
-38 -7 224
-38 -8 73
-38 -9 9
-38 0 2368
-38 10 455
-38 11 322
-38 12 12823
-38 13 194
-38 14 1389
-38 15 99
-38 16 172
-38 17 149
-38 18 28
-38 19 294
-38 1 180
-38 20 34
-38 21 195
-38 22 224
-38 23 134
-38 24 627
-38 25 19
-38 26 794
-38 27 227
-38 28 532
-38 29 428
-38 2 1709
-38 30 108
-38 31 682
-38 32 109
-38 33 516
-38 34 480
-38 35 472
-38 36 2038
-38 37 234
-38 38 1616
-38 39 598
-38 3 1718
-38 40 796
-38 41 458
-38 42 137
-38 43 295
-38 44 12
-38 45 136
-38 46 30
-38 47 34
-38 48 48
-38 4 2552
-38 50 57
-38 51 8
-38 52 7
-38 53 11
-38 55 8
-38 56 16
-38 57 16
-38 58 8
-38 59 3
-38 5 1788
-38 60 9
-38 62 18
-38 65 6
-38 6 698
-38 72 8
-38 74 7
-38 76 8
-38 79 3
-38 7 3288
-38 80 4
-38 84 3
-38 8 388
-38 91 5
-38 9 985
-39 -10 4
-39 -11 33
-39 -12 163
-39 -14 7
-39 -16 17
-39 -17 11
-39 -19 10
-39 -1 128
-39 -28 15
-39 -29 4
-39 -2 488
-39 -31 8
-39 -33 8
-39 -34 8
-39 -35 12
-39 -36 11
-39 -38 3
-39 -3 149
-39 -40 3
-39 -41 8
-39 -42 3
-39 -45 6
-39 -4 271
-39 -5 106
-39 -6 35
-39 -7 122
-39 -9 42
-39 0 1857
-39 10 374
-39 11 215
-39 12 16162
-39 13 310
-39 14 225
-39 15 451
-39 16 34
-39 17 98
-39 18 84
-39 19 144
-39 1 601
-39 20 111
-39 21 70
-39 22 122
-39 23 14
-39 24 381
-39 25 120
-39 26 159
-39 27 1059
-39 28 100
-39 29 473
-39 2 613
-39 30 301
-39 31 490
-39 32 525
-39 33 188
-39 34 463
-39 35 64
-39 36 1318
-39 37 634
-39 38 883
-39 39 1319
-39 3 4583
-39 40 262
-39 41 786
-39 42 198
-39 43 394
-39 44 224
-39 45 50
-39 46 66
-39 48 89
-39 49 20
-39 4 597
-39 50 3
-39 51 96
-39 53 9
-39 55 7
-39 56 8
-39 58 6
-39 5 1316
-39 61 8
-39 65 16
-39 68 3
-39 6 840
-39 72 9
-39 73 3
-39 75 7
-39 77 4
-39 7 2461
-39 84 3
-39 8 1457
-39 9 438
-4 -10 23729
-4 -11 6964
-4 -12 75087
-4 -13 9846
-4 -14 7436
-4 -15 20752
-4 -16 4592
-4 -17 16553
-4 -18 3781
-4 -19 7088
-4 -1 323286
-4 -20 8563
-4 -21 1607
-4 -22 4373
-4 -23 1266
-4 -24 13505
-4 -25 2092
-4 -26 1597
-4 -27 4584
-4 -28 946
-4 -29 3095
-4 -2 143177
-4 -30 732
-4 -31 1445
-4 -32 1499
-4 -33 251
-4 -34 915
-4 -35 147
-4 -36 1721
-4 -37 372
-4 -38 219
-4 -39 661
-4 -3 371429
-4 -40 98
-4 -41 353
-4 -42 37
-4 -43 185
-4 -44 191
-4 -45 3
-4 -46 126
-4 -47 19
-4 -48 109
-4 -49 38
-4 -4 59517
-4 -50 41
-4 -51 21
-4 -52 4
-4 -53 17
-4 -54 11
-4 -55 3
-4 -56 3
-4 -58 19
-4 -5 272610
-4 -61 3
-4 -6 35604
-4 -75 8
-4 -7 57955
-4 -8 80868
-4 -9 11685
-4 0 450368
-4 10 30822
-4 11 28564
-4 12 132746
-4 13 8318
-4 14 19814
-4 15 4820
-4 16 24050
-4 17 10600
-4 18 4558
-4 19 14688
-4 1 130209
-4 20 3707
-4 21 10066
-4 22 3764
-4 23 4121
-4 24 9843
-4 25 1506
-4 26 3300
-4 27 924
-4 28 4653
-4 29 2013
-4 2 455436
-4 30 832
-4 31 2801
-4 32 449
-4 33 1567
-4 34 538
-4 35 688
-4 36 1326
-4 37 76
-4 38 535
-4 39 88
-4 3 169450
-4 40 483
-4 41 182
-4 42 60
-4 43 235
-4 44 32
-4 45 110
-4 46 57
-4 47 17
-4 48 67
-4 49 18
-4 4 1045559
-4 50 28
-4 51 3
-4 52 16
-4 53 22
-4 54 3
-4 55 9
-4 56 11
-4 57 20
-4 5 324045
-4 60 11
-4 62 12
-4 64 8
-4 65 5
-4 6 100482
-4 70 5
-4 71 8
-4 74 6
-4 7 218256
-4 84 4
-4 8 39044
-4 9 131648
-40 -10 29
-40 -12 214
-40 -15 10
-40 -16 8
-40 -19 5
-40 -1 391
-40 -20 7
-40 -21 3
-40 -22 3
-40 -24 7
-40 -29 4
-40 -2 161
-40 -30 8
-40 -35 8
-40 -38 8
-40 -39 3
-40 -3 234
-40 -44 3
-40 -4 41
-40 -5 127
-40 -61 16
-40 -6 9
-40 -7 69
-40 -8 66
-40 0 1793
-40 10 301
-40 11 247
-40 12 19011
-40 13 318
-40 14 408
-40 15 38
-40 16 418
-40 17 73
-40 18 13
-40 19 382
-40 1 177
-40 20 3
-40 21 120
-40 22 56
-40 23 53
-40 24 512
-40 25 32
-40 26 240
-40 27 91
-40 28 1132
-40 29 458
-40 2 883
-40 30 105
-40 31 885
-40 32 85
-40 33 533
-40 34 237
-40 35 243
-40 36 1156
-40 37 106
-40 38 1150
-40 39 193
-40 3 550
-40 40 1121
-40 41 716
-40 42 234
-40 43 611
-40 44 18
-40 45 192
-40 46 48
-40 47 33
-40 48 166
-40 49 12
-40 4 4032
-40 50 33
-40 51 10
-40 52 60
-40 53 21
-40 55 12
-40 57 8
-40 5 862
-40 60 12
-40 64 3
-40 68 6
-40 6 388
-40 71 3
-40 72 3
-40 74 15
-40 77 6
-40 7 4665
-40 81 6
-40 8 291
-40 9 758
-41 -10 24
-41 -11 19
-41 -12 149
-41 -14 21
-41 -16 13
-41 -17 6
-41 -18 8
-41 -19 6
-41 -1 171
-41 -22 11
